timestamp_ms,agent_id,current_lane,lane_intent,x_mm,y_mm,speed,acceleration,desired_speed,max_speed,drive_strategy,vehicle_type
40,1,0,0,1883.0,1137.6909232520898,25.942273081302243,-0.0018024423632835348,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
80,1,0,0,1883.0,2172.5666647511207,25.871893537475767,-0.001759488595593898,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
120,1,0,0,1883.0,3204.6943127244263,25.80319119933264,-0.001717558453511563,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
160,1,0,0,1883.0,4234.13935662859,25.73612609760408,-0.0016766275431488605,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
200,1,0,0,1883.0,5260.965725249538,25.670659215523706,-0.0016366720519456644,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
240,1,0,0,1883.0,6285.235823894681,25.606752466128576,-0.0015976687348158438,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
280,1,0,0,1883.0,7307.010570698728,25.54436867010118,-0.001559594900623869,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
320,1,0,0,1883.0,8326.349432064306,25.48347153413944,-0.0015224283989836885,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
360,1,0,0,1883.0,9343.310457257994,25.424025629842212,-0.0014861476073721959,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
400,1,0,0,1883.0,10357.95031218191,25.365996373097932,-0.0014507314185497992,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
440,1,0,0,1883.0,11370.32431234049,25.309350003964465,-0.001416159228280767,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
480,1,0,0,1883.0,12380.486455021626,25.254053567028425,-0.0013824109233462082,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
520,1,0,0,1883.0,13388.48945071093,25.200074892232575,-0.0013494668698427117,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
520,2,1,1,5540.0,100.0,26.530101262630506,0.0,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
560,1,0,0,1883.0,14394.384753757333,25.147382576160087,-0.0013173079017598506,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
560,2,1,1,5540.0,1142.8158128179623,26.07039532044906,-0.01149264855409535,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
600,1,0,0,1883.0,15398.222592307926,25.09594596376484,-0.001285915309829876,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
600,2,1,1,5540.0,2168.719097790744,25.64758212431954,-0.010570329902825805,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
640,1,0,0,1883.0,16400.051997529412,25.04573513053711,-0.0012552708306431451,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
640,2,1,1,5540.0,3179.0671347305824,25.258700923495958,-0.009722030020204683,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
680,1,0,0,1883.0,17399.920832133183,24.996720865094233,-0.0012253566360229417,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
680,2,1,1,5540.0,4175.108277776062,24.90102857613699,-0.008941808683615094,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
720,1,0,0,1883.0,18397.87581822063,24.948874652186174,-0.0011961553226534874,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
720,2,1,1,5540.0,5157.990696995927,24.57206048049662,-0.008224202390674519,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
760,1,0,0,1883.0,19393.962564464873,24.90216865610609,-0.0011676499019551412,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
760,2,1,1,5540.0,6128.770418453625,24.269493036442473,-0.007564186101042058,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
800,1,0,0,1883.0,20388.22559264472,24.856575704496223,-0.0011398237902008788,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
800,2,1,1,5540.0,7088.418719033168,23.991207514488572,-0.00695713804855754,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
840,1,0,0,1883.0,21380.70836354631,24.8120692725397,-0.0011126607988683002,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
840,2,1,1,5540.0,8037.828927808584,23.735255219385415,-0.0063988073773092995,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
880,1,0,0,1883.0,22371.45330224747,24.768623467529082,-0.00108614512522156,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
880,2,1,1,5540.0,8977.822681583597,23.49984384437531,-0.005885284375002204,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
920,1,0,0,1883.0,23360.50182279958,24.726213013802656,-0.0010602613431177378,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
920,2,1,1,5540.0,9909.155678405941,23.283324920558613,-0.005412973095184919,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
960,1,0,0,1883.0,24347.894352321167,24.684813238039688,-0.0010349943940323048,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
960,2,1,1,5540.0,10832.522969345344,23.084182273485048,-0.0049785661766234635,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
1000,1,0,0,1883.0,25333.670354517413,24.64440005490611,-0.0010103295782984574,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
1000,2,1,1,5540.0,11748.563825590836,22.901021406137303,-0.004579021683493704,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
1040,1,0,0,1883.0,26317.868352639103,24.604949953042297,-0.0009862525465552231,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
1040,2,1,1,5540.0,12657.866214949287,22.73255973396125,-0.004211541804216095,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
1040,3,0,0,1883.0,100.0,20.91420746008595,0.0,24.754048845351345,26.06544449830364,CruiseStrategy,SUV
1080,1,0,0,1883.0,27300.525951894495,24.566439981384754,-0.000962749291399368,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
1080,2,1,1,5540.0,13560.970919091827,22.57761760356354,-0.00387355325977122,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
1080,3,0,0,1883.0,939.4903216105632,20.98725804026408,0.001826264504366256,24.754048845351345,26.06544449830364,CruiseStrategy,SUV
1120,1,0,0,1883.0,28281.679861327044,24.52884773581377,-0.0009398061392362529,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
1120,2,1,1,5540.0,14458.375320379226,22.435110032184973,-0.0035626892843053162,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
1120,3,0,0,1883.0,1781.9026664282517,21.06030862044221,0.0018262645043665578,24.754048845351345,26.06544449830364,CruiseStrategy,SUV
1160,1,0,0,1883.0,29261.365915171817,24.492151346119275,-0.0009174097423248766,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
1160,2,1,1,5540.0,15350.536884783438,22.3040391101053,-0.003276773051844862,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
1160,3,0,0,1883.0,2627.2370344530655,21.13335920062034,0.0018262645043668575,24.754048845351345,26.06544449830364,CruiseStrategy,SUV
1200,1,0,0,1883.0,30239.61909370291,24.45632946327731,-0.0008955470710125062,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
1200,2,1,1,5540.0,16237.876365294527,22.183487012777235,-0.0030138024330658196,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
1200,3,0,0,1883.0,3475.4934256850042,21.20640978079847,0.0018262645043671552,24.754048845351345,26.06544449830364,CruiseStrategy,SUV
1240,1,0,0,1883.0,31216.4735435841,24.421361247029704,-0.0008742054061543543,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
1240,2,1,1,5540.0,17120.78074824481,22.072609573757145,-0.002771935975376686,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
1240,3,0,0,1883.0,4326.671840124069,21.2794603609766,0.001826264504367451,24.754048845351345,26.06544449830364,CruiseStrategy,SUV
1280,1,0,0,1883.0,32191.962597734488,24.387226353759747,-0.0008533723317139053,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
1280,2,1,1,5540.0,17999.605963181886,21.970630373426868,-0.002549480008140871,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
1280,3,0,0,1883.0,5180.772277770258,21.35251094115473,0.0018262645043677446,24.754048845351345,26.06544449830364,CruiseStrategy,SUV
1320,1,0,0,1883.0,33166.11879472076,24.353904924656796,-0.0008330357275395812,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
1320,2,1,1,5540.0,18874.6793752664,21.876835302112873,-0.0023448767827427127,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
1320,3,0,0,1883.0,6037.794738623573,21.42556152133286,0.0018262645043680362,24.754048845351345,26.06544449830364,CruiseStrategy,SUV
1360,1,0,0,1883.0,34138.973897687276,24.321377574162916,-0.0008131837623135508,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
1360,2,1,1,5540.0,19746.30207764764,21.790567559531,-0.0021566935644478625,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
1360,3,0,0,1883.0,6897.739222684012,21.49861210151099,0.0018262645043683257,24.754048845351345,26.06544449830364,CruiseStrategy,SUV
1400,1,0,0,1883.0,35110.55891283507,24.289625378694865,-0.0007938048866685644,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
1400,2,1,1,5540.0,20614.750999869255,21.711223055540394,-0.0019836125996737443,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
1400,3,0,0,1883.0,7760.605729951577,21.57166268168912,0.0018262645043686135,24.754048845351345,26.06544449830364,CruiseStrategy,SUV
1440,1,0,0,1883.0,36080.90410746046,24.258629865634834,-0.0007748878264688287,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
1440,2,1,1,5540.0,21480.28084706927,21.638246180000383,-0.0018244218884159438,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
1440,3,0,0,1883.0,8626.394260426267,21.64471326186725,0.001826264504368899,24.754048845351345,26.06544449830364,CruiseStrategy,SUV
1480,1,0,0,1883.0,37050.039027563806,24.228373002583545,-0.0007564215762510067,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
1480,2,1,1,5540.0,22343.125883553617,21.5711259121087,-0.0016780066972143122,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
1480,3,0,0,1883.0,9495.104814108081,21.71776384204538,0.0018262645043691829,24.754048845351345,26.06544449830364,CruiseStrategy,SUV
1520,1,0,0,1883.0,38017.99251503858,24.198837186869465,-0.0007383953928215118,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
1520,2,1,1,5540.0,23203.501573232686,21.50939224197669,-0.0015433417532283906,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
1520,3,0,0,1883.0,10366.737390997021,21.79081442222351,0.001826264504369465,24.754048845351345,26.06544449830364,CruiseStrategy,SUV
1560,1,0,0,1883.0,38984.792724450905,24.170005235308015,-0.0007207987890063968,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
1560,2,1,1,5540.0,24061.60608840803,21.4526128793836,-0.0014194840647610903,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
1560,3,0,0,1883.0,11241.291991093087,21.86386500240164,0.001826264504369745,24.754048845351345,26.06544449830364,CruiseStrategy,SUV
1560,4,1,1,5540.0,100.0,18.23472094747606,0.0,21.02268035411408,22.69472067358983,CruiseStrategy,SUV
1600,1,0,0,1883.0,39950.467139419095,24.141860374204843,-0.0007036215275501805,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
1600,2,1,1,5540.0,24917.621697474544,21.400390226662907,-0.0013055663179563515,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
1600,3,0,0,1883.0,12118.768614396278,21.93691558257977,0.001826264504370023,24.754048845351345,26.06544449830364,AccelerateStrategy,SUV
1600,4,1,1,5540.0,832.5329660184932,18.31332415046233,0.0019650800745493933,21.02268035411408,22.69472067358983,CruiseStrategy,SUV
1640,1,0,0,1883.0,40915.042588602984,24.1143862295973,-0.0006868536151600795,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
1640,2,1,1,5540.0,25771.71604125548,21.352358594523412,-0.0012007908034311055,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
1640,3,0,0,1883.0,12999.167260906594,22.009966162757898,0.0018262645043702994,24.754048845351345,26.06544449830364,AccelerateStrategy,SUV
1640,4,1,1,5540.0,1568.210060156437,18.391927353448597,0.001965080074549852,21.02268035411408,22.69472067358983,CruiseStrategy,SUV
1680,1,0,0,1883.0,41878.54526131212,24.0875668177285,-0.0006704852966921563,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
1680,2,1,1,5540.0,26624.043306907835,21.308181641308828,-0.0011044238303127968,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
1680,3,0,0,1883.0,13882.487930624035,22.083016742936028,0.001826264504370574,24.754048845351345,26.06544449830364,AccelerateStrategy,SUV
1680,4,1,1,5540.0,2307.031282413832,18.470530556434866,0.001965080074550307,21.02268035411408,22.69472067358983,CruiseStrategy,SUV
1720,1,0,0,1883.0,42841.00072274206,24.061386535748372,-0.0006545070494760309,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
1720,2,1,1,5540.0,27474.745307618407,21.267550017764247,-0.0010157905885667313,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
1720,3,0,0,1883.0,14768.730623548601,22.156067323114158,0.0018262645043708465,24.754048845351345,26.06544449830364,AccelerateStrategy,SUV
1720,4,1,1,5540.0,3048.9966327906773,18.549133759421135,0.0019650800745507576,21.02268035411408,22.69472067358983,CruiseStrategy,SUV
1760,1,0,0,1883.0,43802.43392884751,24.035830152636315,-0.0006389095777748349,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
1760,2,1,1,5540.0,28323.952475651087,21.23017920081702,-0.0009342704236366522,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
1760,3,0,0,1883.0,15657.895339680294,22.229117903292288,0.0018262645043711175,24.754048845351345,26.06544449830364,AccelerateStrategy,SUV
1760,4,1,1,5540.0,3794.1061112869734,18.627736962407404,0.0019650800745512047,21.02268035411408,22.69472067358983,CruiseStrategy,SUV
1800,1,0,0,1883.0,44762.86924086112,24.010882800340188,-0.0006236838073771835,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
1800,2,1,1,5540.0,29171.78477569921,21.195807501203028,-0.0008592924903092594,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
1800,3,0,0,1883.0,16549.98207901911,22.302168483470417,0.0018262645043713864,24.754048845351345,26.06544449830364,AccelerateStrategy,SUV
1800,4,1,1,5540.0,4542.35971790272,18.706340165393673,0.001965080074551648,21.02268035411408,22.69472067358983,CruiseStrategy,SUV
1840,1,0,0,1883.0,45722.330439466175,23.98652996512645,-0.0006088208803180365,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
1840,2,1,1,5540.0,30018.35254493868,21.164194230986784,-0.0007903317553687866,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
1840,3,0,0,1883.0,17444.990841565053,22.375219063648547,0.001826264504371654,24.754048845351345,26.06544449830364,AccelerateStrategy,SUV
1840,4,1,1,5540.0,5293.757452637918,18.784943368379942,0.0019650800745520877,21.02268035411408,22.69472067358983,CruiseStrategy,SUV
1880,1,0,0,1883.0,46680.84073863163,23.962757479136446,-0.0005943121497253574,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
1880,2,1,1,5540.0,30863.757265664415,21.135118018143398,-0.0007269053210502398,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
1880,3,0,0,1883.0,18342.92162731812,22.448269643826677,0.0018262645043719194,24.754048845351345,26.06544449830364,AccelerateStrategy,SUV
1880,4,1,1,5540.0,6048.299315492566,18.86354657136621,0.0019650800745525236,21.02268035411408,22.69472067358983,CruiseStrategy,SUV
1920,1,0,0,1883.0,47638.42279911739,23.939551512143893,-0.0005801491747895832,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
1920,2,1,1,5540.0,31708.092275920426,21.10837525640028,-0.0006685690435462687,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
1920,3,0,0,1883.0,19243.774436278312,22.521320224004807,0.0018262645043721833,24.754048845351345,26.06544449830364,AccelerateStrategy,SUV
1920,4,1,1,5540.0,6805.985306466666,18.94214977435248,0.0019650800745529555,21.02268035411408,22.69472067358983,CruiseStrategy,SUV
1960,1,0,0,1883.0,48595.09874165774,23.916898563508827,-0.0005663237158529753,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
1960,2,1,1,5540.0,32551.44342309977,21.08377867948356,-0.0006149144228887545,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
1960,3,0,0,1883.0,20147.54926844563,22.594370804182937,0.0018262645043724455,24.754048845351345,26.06544449830364,AccelerateStrategy,SUV
1960,4,1,1,5540.0,7566.815425560216,19.02075297733875,0.0019650800745533844,21.02268035411408,22.69472067358983,CruiseStrategy,SUV
2000,1,0,0,1883.0,49550.89015983067,23.894785454323262,-0.0005528277296160007,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
2000,2,1,1,5540.0,33393.889665091185,21.061156049785428,-0.000565565742426487,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
2000,3,0,0,1883.0,21054.24612382007,22.667421384361067,0.0018262645043727061,24.754048845351345,26.06544449830364,AccelerateStrategy,SUV
2000,4,1,1,5540.0,8330.789672773217,19.099356180325017,0.0019650800745538094,21.02268035411408,22.69472067358983,CruiseStrategy,SUV
2040,1,0,0,1883.0,50505.81813262043,23.87319931974404,-0.0005396533644579437,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
2040,2,1,1,5540.0,34235.503623181976,21.040348952269714,-0.0005201774378681196,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
2040,3,0,0,1883.0,21963.86500240164,22.740471964539196,0.0018262645043729648,24.754048845351345,26.06544449830364,AccelerateStrategy,SUV
2040,4,1,1,5540.0,9097.908048105668,19.177959383311286,0.0019650800745542314,21.02268035411408,22.69472067358983,CruiseStrategy,SUV
2080,1,0,0,1883.0,51459.903236680766,23.852127601508393,-0.0005267929558690295,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
2080,2,1,1,5540.0,35076.35209058878,21.02121168517012,-0.00047843167746712117,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
2080,3,0,0,1883.0,22876.40590419033,22.813522544717326,0.001826264504373222,24.754048845351345,26.06544449830364,AccelerateStrategy,SUV
2080,4,1,1,5540.0,9868.17055155757,19.256562586297555,0.0019650800745546495,21.02268035411408,22.69472067358983,CruiseStrategy,SUV
2080,5,2,2,9197.0,100.0,25.05095896112943,0.0,22.417779307013074,24.257706755765287,CruiseStrategy,Truck
2120,1,0,0,1883.0,52413.16555830588,23.831558040627872,-0.0005142390219914149,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
2120,2,1,1,5540.0,35916.4965001773,21.003610239713122,-0.00044003613640397355,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
2120,3,0,0,1883.0,23791.86882918615,22.886573124895456,0.0018262645043734776,24.754048845351345,26.06544449830364,AccelerateStrategy,SUV
2120,4,1,1,5540.0,10641.577183128924,19.335165789283824,0.001965080074555064,21.02268035411408,22.69472067358983,AccelerateStrategy,SUV
2120,5,2,2,9197.0,1096.273205889967,24.90683014724917,-0.0036032203468618707,22.417779307013074,24.257706755765287,CruiseStrategy,Truck
2160,1,0,0,1883.0,53365.62470511613,23.81147867025637,-0.0005019842592664288,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
2160,2,1,1,5540.0,36755.99335464615,20.987421361721125,-0.0004047219497806845,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
2160,3,0,0,1883.0,24710.253777389094,22.959623705073586,0.0018262645043737313,24.754048845351345,26.06544449830364,AccelerateStrategy,SUV
2160,4,1,1,5540.0,11418.127942819727,19.413768992270093,0.001965080074555476,21.02268035411408,22.69472067358983,AccelerateStrategy,SUV
2160,5,2,2,9197.0,2087.096818627714,24.770590318443688,-0.0034059957199996066,22.417779307013074,24.257706755765287,CruiseStrategy,Truck
2200,1,0,0,1883.0,54317.29981746526,23.791877808728124,-0.0004900215381855486,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
2200,2,1,1,5540.0,37594.89462218714,20.972531688524676,-0.0003722418298934994,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
2200,3,0,0,1883.0,25631.560748799162,23.032674285251716,0.0018262645043739835,24.754048845351345,26.06544449830364,AccelerateStrategy,SUV
2200,4,1,1,5540.0,12197.746539494192,19.490464916861615,0.001917398114689648,21.02268035411408,22.69472067358983,AccelerateStrategy,SUV
2200,5,2,2,9197.0,3072.769125265526,24.641807665945294,-0.00321956631232924,22.417779307013074,24.257706755765287,CruiseStrategy,Truck
2240,1,0,0,1883.0,55268.20957957573,23.772744052761613,-0.0004783438991426358,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
2240,2,1,1,5540.0,38433.24810039274,20.958836955140026,-0.00034236833459995626,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
2240,3,0,0,1883.0,26555.789743416357,23.105724865429845,0.0018262645043742344,24.754048845351345,26.06544449830364,AccelerateStrategy,SUV
2240,4,1,1,5540.0,12980.286731041324,19.56350478867829,0.0018259967953235777,21.02268035411408,22.69472067358983,AccelerateStrategy,SUV
2240,5,2,2,9197.0,4053.572085918412,24.52007401632216,-0.003043341240454229,22.417779307013074,24.257706755765287,CruiseStrategy,Truck
2280,1,0,0,1883.0,56218.37223040874,23.754066270825426,-0.00046694454838501297,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
2280,2,1,1,5540.0,39271.09775095887,20.94624126415324,-0.00031489227465458493,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
2280,3,0,0,1883.0,27482.940761240676,23.178775445607975,0.0018262645043744833,24.754048845351345,26.06544449830364,AccelerateStrategy,SUV
2280,4,1,1,5540.0,13765.60924663157,19.633062889756147,0.0017389525268578004,21.02268035411408,22.69472067358983,AccelerateStrategy,SUV
2280,5,2,2,9197.0,5029.772227429721,24.405003537782726,-0.0028767619633679464,22.417779307013074,24.257706755765287,CruiseStrategy,Truck
2320,1,0,0,1883.0,57167.80557427523,23.735833596662218,-0.0004558168540610322,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
2320,2,1,1,5540.0,40108.4840075268,20.934656414198265,-0.00028962124886052474,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
2320,3,0,0,1883.0,28413.01380227212,23.251826025786105,0.001826264504374731,24.754048845351345,26.06544449830364,AccelerateStrategy,SUV
2320,4,1,1,5540.0,14553.581454399644,19.699305194201873,0.0016560576110590773,21.02268035411408,22.69472067358983,AccelerateStrategy,SUV
2320,5,2,2,9197.0,6001.621488121376,24.29623151729138,-0.0027193005121717772,22.417779307013074,24.257706755765287,CruiseStrategy,Truck
2360,1,0,0,1883.0,58116.52699119391,23.718035422966995,-0.00044495434236183377,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
2360,2,1,1,5540.0,40945.44405881986,20.924001282326575,-0.0002663782967795613,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
2360,3,0,0,1883.0,29346.00886651069,23.324876605964235,0.0018262645043749769,24.754048845351345,26.06544449830364,AccelerateStrategy,SUV
2360,4,1,1,5540.0,15344.077044968735,19.76238976422728,0.0015771142505553507,21.02268035411408,22.69472067358983,AccelerateStrategy,SUV
2360,5,2,2,9197.0,6969.358016306156,24.1934132046195,-0.002570457816690746,22.417779307013074,24.257706755765287,CruiseStrategy,Truck
2400,1,0,0,1883.0,59064.55344700255,23.70066139521606,-0.0004343506937550464,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
2400,2,1,1,5540.0,41782.0121090576,20.914201255943464,-0.0002450006595660831,20.801887022913352,24.39095678390232,CruiseStrategy,Motorcycle
2400,3,0,0,1883.0,30281.925953956383,23.397927186142365,0.0018262645043752215,24.754048845351345,26.06544449830364,AccelerateStrategy,SUV
2400,4,1,1,5540.0,16136.975730060934,19.822467127304993,0.0015019340768670968,21.02268035411408,22.69472067358983,AccelerateStrategy,SUV
2400,5,2,2,9197.0,7933.206925092882,24.096222719668148,-0.0024297621236829435,22.417779307013074,24.257706755765287,CruiseStrategy,Truck
2440,1,0,0,1883.0,60011.90150322827,23.683701405643014,-0.00042399973930824634,22.988979851740837,25.36692375152761,CruiseStrategy,SUV
